Offer,Description,Coupon Code,Image,Link,Eligible Credit Cards,Eligible Debit Cards,Net Banking,UPI,Non-Payments-Offers
"Book trips to match destinations now with
up to 40% OFF*
","Book trips to match destinations now with
up to 40% OFF*
","WORLDCUP









",https://promos.makemytrip.com/images/worldcup-offers-tb-dt-060226.webp,https://www.makemytrip.com/promos/world-cup-offers-060226.html?detail_image=no,,,,,YES
"Grab up to 15% OFF* on flights, hotels in India and buses

","Grab up to 15% OFF* on flights, hotels in India and buses

",MMTCBISEL and MMTCBIPLAT,https://promos.makemytrip.com/images/central-bank-tb-dt-300725.webp,https://www.makemytrip.com/promos/central-bank-offer-300725.html?detail_image=no,,Central Bank Visa Platinum Card (Visa Platinum),,,
"Grab up to 15% OFF* on flights, hotels in India and buses

","Grab up to 15% OFF* on flights, hotels in India and buses

",MMTCBISEL and MMTCBIPLAT,https://promos.makemytrip.com/images/central-bank-tb-dt-300725.webp,https://www.makemytrip.com/promos/central-bank-offer-300725.html?detail_image=no,,Central Bank Business Card (Rupay Platinum),,,
"Grab up to 15% OFF* on flights, hotels in India and buses

","Grab up to 15% OFF* on flights, hotels in India and buses

",MMTCBISEL and MMTCBIPLAT,https://promos.makemytrip.com/images/central-bank-tb-dt-300725.webp,https://www.makemytrip.com/promos/central-bank-offer-300725.html?detail_image=no,,Central Bank Rupay Platinum Debit Card (Rupay Platinum),,,
PNB Offer,Flat 8% OFF*,MMTPNB,https://promos.makemytrip.com/images/pnb-tb-dt-01092022.webp,https://www.makemytrip.com/promos/pnb-offers-04092022.html?detail_image=no,PNB Rupay Select Card,,,,
PNB Offer,Flat 8% OFF*,MMTPNB,https://promos.makemytrip.com/images/pnb-tb-dt-01092022.webp,https://www.makemytrip.com/promos/pnb-offers-04092022.html?detail_image=no,PNB Rupay Millennial Card,,,,
PNB Offer,Flat 8% OFF*,MMTPNB,https://promos.makemytrip.com/images/pnb-tb-dt-01092022.webp,https://www.makemytrip.com/promos/pnb-offers-04092022.html?detail_image=no,PNB RuPay Platinum Credit Card,,,,
PNB Offer,Flat 8% OFF*,MMTPNB,https://promos.makemytrip.com/images/pnb-tb-dt-01092022.webp,https://www.makemytrip.com/promos/pnb-offers-04092022.html?detail_image=no,PNB Rakshak Rupay Platinum Card,,,,
PNB Offer,Flat 8% OFF*,MMTPNB,https://promos.makemytrip.com/images/pnb-tb-dt-01092022.webp,https://www.makemytrip.com/promos/pnb-offers-04092022.html?detail_image=no,The PNB Global Platinum Credit Card,,,,
PNB Offer,Flat 8% OFF*,MMTPNB,https://promos.makemytrip.com/images/pnb-tb-dt-01092022.webp,https://www.makemytrip.com/promos/pnb-offers-04092022.html?detail_image=no,PNB VISA Gold Card,,,,
PNB Offer,Flat 8% OFF*,MMTPNB,https://promos.makemytrip.com/images/pnb-tb-dt-01092022.webp,https://www.makemytrip.com/promos/pnb-offers-04092022.html?detail_image=no,PNB Patanjali Rupay Platinum Card,,,,
PNB Offer,Flat 8% OFF*,MMTPNB,https://promos.makemytrip.com/images/pnb-tb-dt-01092022.webp,https://www.makemytrip.com/promos/pnb-offers-04092022.html?detail_image=no,PNB EMT Rupay Platinum Credit Card,,,,
PNB Offer,Flat 8% OFF*,MMTPNB,https://promos.makemytrip.com/images/pnb-tb-dt-01092022.webp,https://www.makemytrip.com/promos/pnb-offers-04092022.html?detail_image=no,PNB Patanjali Rupay Select Card,,,,
